mat_path,subject_id,exp_idx,light,motion,exercise,skin_color,gender,glasser,hair_cover,makeup,L,MO,E,S,GE,GL,H,MA,matched_npy_count,matched_npys,error
/zfsauton/data/straps/MMPD/subject4/p4_5.mat,4,5,LED-high,Rotation,False,3,male,False,True,False,2,2,2,3,1,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO2_E2_S3_GE1_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO2_E2_S3_GE1_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject4/p4_6.mat,4,6,LED-high,Talking,False,3,male,False,True,False,2,3,2,3,1,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO3_E2_S3_GE1_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO3_E2_S3_GE1_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject4/p4_7.mat,4,7,LED-high,Walking,False,3,male,False,True,False,2,4,2,3,1,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO4_E2_S3_GE1_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L2_MO4_E2_S3_GE1_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject4/p4_8.mat,4,8,Incandescent,Stationary,False,3,male,False,True,False,3,1,2,3,1,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L3_MO1_E2_S3_GE1_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L3_MO1_E2_S3_GE1_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject4/p4_9.mat,4,9,Incandescent,Rotation,False,3,male,False,True,False,3,2,2,3,1,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L3_MO2_E2_S3_GE1_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject4_L3_MO2_E2_S3_GE1_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_0.mat,5,0,LED-low,Stationary,False,3,female,True,True,True,1,1,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO1_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO1_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_1.mat,5,1,LED-low,Rotation,False,3,female,True,True,True,1,2,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO2_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO2_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_10.mat,5,10,Incandescent,Talking,False,3,female,True,True,True,3,3,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO3_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO3_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_11.mat,5,11,Incandescent,Walking,False,3,female,True,True,True,3,4,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO4_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO4_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_12.mat,5,12,Incandescent,Stationary (after exercise),True,3,female,True,True,True,3,1,1,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO1_E1_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO1_E1_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_13.mat,5,13,LED-high,Stationary (after exercise),True,3,female,True,True,True,2,1,1,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO1_E1_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO1_E1_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_14.mat,5,14,LED-low,Stationary (after exercise),True,3,female,True,True,True,1,1,1,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO1_E1_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO1_E1_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_15.mat,5,15,Nature,Stationary (after exercise),True,3,female,True,True,True,4,1,1,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO1_E1_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO1_E1_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_16.mat,5,16,Nature,Stationary,False,3,female,True,True,True,4,1,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO1_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO1_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_17.mat,5,17,Nature,Rotation,False,3,female,True,True,True,4,2,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO2_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO2_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_18.mat,5,18,Nature,Talking,False,3,female,True,True,True,4,3,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO3_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO3_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_19.mat,5,19,Nature,Walking,False,3,female,True,True,True,4,4,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO4_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L4_MO4_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_2.mat,5,2,LED-low,Talking,False,3,female,True,True,True,1,3,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO3_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO3_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_3.mat,5,3,LED-low,Walking,False,3,female,True,True,True,1,4,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO4_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L1_MO4_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_4.mat,5,4,LED-high,Stationary,False,3,female,True,True,True,2,1,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO1_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO1_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_5.mat,5,5,LED-high,Rotation,False,3,female,True,True,True,2,2,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO2_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO2_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_6.mat,5,6,LED-high,Talking,False,3,female,True,True,True,2,3,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO3_E2_S3_GE2_GL1_H1_MA1_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO3_E2_S3_GE2_GL1_H1_MA1_label0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_7.mat,5,7,LED-high,Walking,False,3,female,True,True,True,2,4,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO4_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L2_MO4_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_8.mat,5,8,Incandescent,Stationary,False,3,female,True,True,True,3,1,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO1_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO1_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject5/p5_9.mat,5,9,Incandescent,Rotation,False,3,female,True,True,True,3,2,2,3,2,1,1,1,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO2_E2_S3_GE2_GL1_H1_MA1_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject5_L3_MO2_E2_S3_GE2_GL1_H1_MA1_input0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_0.mat,6,0,LED-low,Stationary,False,3,male,False,False,False,1,1,2,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO1_E2_S3_GE1_GL2_H2_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO1_E2_S3_GE1_GL2_H2_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_1.mat,6,1,LED-low,Rotation,False,3,male,False,False,False,1,2,2,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO2_E2_S3_GE1_GL2_H2_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO2_E2_S3_GE1_GL2_H2_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_10.mat,6,10,Incandescent,Talking,False,3,male,False,False,False,3,3,2,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO3_E2_S3_GE1_GL2_H2_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO3_E2_S3_GE1_GL2_H2_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_11.mat,6,11,Incandescent,Walking,False,3,male,False,False,False,3,4,2,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO4_E2_S3_GE1_GL2_H2_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO4_E2_S3_GE1_GL2_H2_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_12.mat,6,12,Incandescent,Stationary (after exercise),True,3,male,False,False,False,3,1,1,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO1_E1_S3_GE1_GL2_H2_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L3_MO1_E1_S3_GE1_GL2_H2_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_13.mat,6,13,LED-high,Stationary (after exercise),True,3,male,False,False,False,2,1,1,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L2_MO1_E1_S3_GE1_GL2_H2_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L2_MO1_E1_S3_GE1_GL2_H2_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject6/p6_14.mat,6,14,LED-low,Stationary (after exercise),True,3,male,False,False,False,1,1,1,3,1,2,2,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO1_E1_S3_GE1_GL2_H2_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject6_L1_MO1_E1_S3_GE1_GL2_H2_MA2_input0.npy,
